loanID,score
10255,0.37239
10256,0.318652
10257,0.305397
10258,0.348202
10259,0.337708
10260,0.364545
10261,0.332711
10262,0.342111
10263,0.360819
10264,0.333366
10265,0.425344
10266,0.357248
10267,0.340905
10268,0.340616
10269,0.338232
10270,0.328153
10271,0.424277
10272,0.344969
10273,0.311864
10274,0.347204
10275,0.344396
10276,0.340321
10277,0.31788
10278,0.42608
10279,0.315796
10280,0.343402
10281,0.33015
10282,0.353735
10283,0.322515
10284,0.361538
10285,0.423358
10286,0.426198
10287,0.361048
10288,0.315796
10289,0.324739
10290,0.424044
10291,0.36885
10292,0.415958
10293,0.425918
10294,0.337414
10295,0.341779
10296,0.341498
10297,0.421874
10298,0.335609
10299,0.420104
10300,0.374783
10301,0.343263
10302,0.364485
10303,0.344952
10304,0.343485
10305,0.406826
10306,0.442394
10307,0.435225
10308,0.436212
10309,0.33399
10310,0.424669
10311,0.359884
10312,0.43254
10313,0.319528
10314,0.35521
10315,0.320354
10316,0.424939
10317,0.319886
10318,0.434375
10319,0.352068
10320,0.340648
10321,0.340778
10322,0.420445
10323,0.361563
10324,0.33781
10325,0.348399
10326,0.364451
10327,0.316093
10328,0.350164
10329,0.375778
10330,0.335828
10331,0.328232
10332,0.428222
10333,0.34433
10334,0.331684
10335,0.327335
10336,0.32903
10337,0.383367
10338,0.322487
10339,0.313002
10340,0.304227
10341,0.322261
10342,0.335504
10343,0.331951
10344,0.36255
10345,0.428784
10346,0.339003
10347,0.349049
10348,0.316122
10349,0.437164
10350,0.327072
10351,0.321625
10352,0.331762
10353,0.373743
10354,0.349172
10355,0.352927
10356,0.341765
10357,0.353506
10358,0.356189
10359,0.319726
10360,0.351255
10361,0.437133
10362,0.337295
10363,0.357929
10364,0.353024
10365,0.357978
10366,0.344495
10367,0.431836
10368,0.360018
10369,0.335103
10370,0.451998
10371,0.349543
10372,0.337485
10373,0.364701
10374,0.33719
10375,0.330153
10376,0.305659
10377,0.332784
10378,0.343784
10379,0.335269
10380,0.374669
10381,0.421211
10382,0.328927
10383,0.355752
10384,0.427114
10385,0.325927
10386,0.33089
10387,0.42781
10388,0.342864
10389,0.420971
10390,0.435682
10391,0.344757
10392,0.427245
10393,0.369453
10394,0.443107
10395,0.306787
10396,0.326121
10397,0.328762
10398,0.354523
10399,0.386755
10400,0.337914
10401,0.356436
10402,0.326942
10403,0.345747
10404,0.424985
10405,0.418382
10406,0.304156
10407,0.352956
10408,0.360886
10409,0.412067
10410,0.459032
10411,0.429867
10412,0.339364
10413,0.4329
10414,0.348312
10415,0.410289
10416,0.360271
10417,0.372159
10418,0.422747
10419,0.432602
10420,0.45015
10421,0.42307
10422,0.359216
10423,0.331992
10424,0.333681
10425,0.33507
10426,0.427296
10427,0.35481
10428,0.343239
10429,0.319791
10430,0.335791
10431,0.425535
10432,0.313324
10433,0.327142
10434,0.334933
10435,0.433278
10436,0.367385
10437,0.354701
10438,0.427193
10439,0.42748
10440,0.419201
10441,0.394253
10442,0.33502
10443,0.32543
10444,0.352505
10445,0.336151
10446,0.329853
10447,0.336524
10448,0.306435
10449,0.421924
10450,0.368503
10451,0.336569
10452,0.336588
10453,0.345952
10454,0.361553
10455,0.321006
10456,0.332584
10457,0.364266
10458,0.338487
10459,0.42355
10460,0.364262
10461,0.430477
10462,0.326815
10463,0.336828
10464,0.325848
10465,0.340457
10466,0.297788
10467,0.338907
10468,0.329937
10469,0.364278
10470,0.327389
10471,0.344303
10472,0.417223
10473,0.401533
10474,0.250952
10475,0.430119
10476,0.423726
10477,0.424735
10478,0.397263
10479,0.338844
10480,0.409398
10481,0.435015
10482,0.385683
10483,0.436546
10484,0.434624
10485,0.354102
10486,0.406998
10487,0.418179
10488,0.338422
10489,0.329773
10490,0.409652
10491,0.321721
10492,0.333942
10493,0.33255
10494,0.3492
10495,0.398511
10496,0.311367
10497,0.420073
10498,0.350495
10499,0.390088
10500,0.427447
10501,0.429007
10502,0.321301
10503,0.417342
10504,0.395729
10505,0.328442
10506,0.339236
10507,0.331764
10508,0.32721
10509,0.33934
10510,0.34319
10511,0.351925
10512,0.297765
10513,0.304011
10514,0.430441
10515,0.423795
10516,0.364183
10517,0.363791
10518,0.422037
10519,0.430823
10520,0.450051
10521,0.344649
10522,0.331327
10523,0.338009
10524,0.342871
10525,0.405409
10526,0.333294
10527,0.376289
10528,0.364166
10529,0.412706
10530,0.380347
10531,0.331867
10532,0.337849
10533,0.428281
10534,0.3359
10535,0.364156
10536,0.422553
10537,0.342619
10538,0.336455
10539,0.330345
10540,0.33394
10541,0.33151
10542,0.435946
10543,0.342866
10544,0.334879
10545,0.425522
10546,0.353248
10547,0.371974
10548,0.323773
10549,0.383794
10550,0.360748
10551,0.36013
10552,0.318539
10553,0.359714
10554,0.346058
10555,0.43106
10556,0.436722
10557,0.335323
10558,0.349372
10559,0.432881
10560,0.355869
10561,0.339641
10562,0.359177
10563,0.356807
10564,0.279869
10565,0.354866
10566,0.355343
10567,0.354443
10568,0.375968
10569,0.417538
10570,0.35678
10571,0.337403
10572,0.340191
10573,0.331691
10574,0.420887
10575,0.391578
10576,0.348763
10577,0.304764
10578,0.42332
10579,0.341897
10580,0.347159
10581,0.38631
10582,0.300468
10583,0.4255
10584,0.333045
10585,0.440761
10586,0.341665
10587,0.322643
10588,0.304539
10589,0.374203
10590,0.338686
10591,0.370683
10592,0.345434
10593,0.331463
10594,0.365193
10595,0.336646
10596,0.36407
10597,0.415754
10598,0.418238
10599,0.410661
10600,0.371642
10601,0.328059
10602,0.342316
10603,0.381477
10604,0.431565
10605,0.327074
10606,0.355952
10607,0.312511
10608,0.395313
10609,0.34736
10610,0.33148
10611,0.335075
10612,0.403695
10613,0.397321
10614,0.334252
10615,0.344923
10616,0.35011
10617,0.339424
10618,0.324412
10619,0.428092
10620,0.326267
10621,0.345021
10622,0.409791
10623,0.36604
10624,0.428962
10625,0.341958
10626,0.34792
10627,0.44767
10628,0.337449
10629,0.345616
10630,0.426235
10631,0.426821
10632,0.407864
10633,0.348778
10634,0.356248
10635,0.37275
10636,0.349523
10637,0.3573
10638,0.345822
10639,0.338462
10640,0.441671
10641,0.432634
10642,0.371838
10643,0.345457
10644,0.326535
10645,0.394696
10646,0.417203
10647,0.299832
10648,0.371586
10649,0.326207
10650,0.415516
10651,0.332095
10652,0.364795
10653,0.415757
10654,0.318576
10655,0.333762
10656,0.325662
10657,0.41955
10658,0.324276
10659,0.340948
10660,0.420273
10661,0.331512
10662,0.422978
10663,0.326902
10664,0.301283
10665,0.371806
10666,0.331712
10667,0.405112
10668,0.303071
10669,0.352675
10670,0.392244
10671,0.316995
10672,0.341353
10673,0.333689
10674,0.348016
10675,0.330275
10676,0.375351
10677,0.342425
10678,0.363954
10679,0.330518
10680,0.333082
10681,0.302744
10682,0.306901
10683,0.339717
10684,0.454297
10685,0.421403
10686,0.29849
10687,0.436113
10688,0.349013
10689,0.35673
10690,0.42584
10691,0.330763
10692,0.432516
10693,0.333631
10694,0.421986
10695,0.455802
10696,0.432633
10697,0.423195
10698,0.446075
10699,0.41875
10700,0.35461
10701,0.327043
10702,0.33632
10703,0.347217
10704,0.423202
10705,0.446727
10706,0.331205
10707,0.428713
10708,0.34205
10709,0.334833
10710,0.338065
10711,0.298618
10712,0.35507
10713,0.33037
10714,0.42422
10715,0.326944
10716,0.413441
10717,0.334275
10718,0.34285
10719,0.341329
10720,0.434238
10721,0.29275
10722,0.363892
10723,0.345088
10724,0.340459
10725,0.339282
10726,0.374175
10727,0.28865
10728,0.364969
10729,0.349406
10730,0.421867
10731,0.415108
10732,0.345294
10733,0.322456
10734,0.371707
10735,0.345089
10736,0.419662
10737,0.35961
10738,0.423536
10739,0.342197
10740,0.343623
10741,0.333955
10742,0.323366
10743,0.431817
10744,0.335387
10745,0.346019
10746,0.450465
10747,0.324511
10748,0.330005
10749,0.352584
10750,0.437067
10751,0.371683
10752,0.438148
10753,0.343101
10754,0.332854
10755,0.285069
10756,0.334111
10757,0.382838
10758,0.372557
10759,0.429468
10760,0.425166
10761,0.318556
10762,0.424474
10763,0.33746
10764,0.348061
10765,0.329082
10766,0.274706
10767,0.33239
10768,0.333871
10769,0.375464
10770,0.363824
10771,0.333291
10772,0.307495
10773,0.331499
10774,0.316176
10775,0.302159
10776,0.44321
10777,0.32839
10778,0.28729
10779,0.337248
10780,0.321757
10781,0.357397
10782,0.343463
10783,0.335268
10784,0.431207
10785,0.422724
10786,0.443811
10787,0.452913
10788,0.365721
10789,0.320666
10790,0.339037
10791,0.447981
10792,0.317396
10793,0.424039
10794,0.363461
10795,0.377305
10796,0.374658
10797,0.441546
10798,0.341194
10799,0.345107
10800,0.431169
10801,0.362973
10802,0.374518
10803,0.431451
10804,0.331876
10805,0.374718
10806,0.350482
10807,0.421964
10808,0.337194
10809,0.351473
10810,0.421416
10811,0.348949
10812,0.327308
10813,0.330911
10814,0.329493
10815,0.333908
10816,0.326498
10817,0.338674
10818,0.419874
10819,0.344227
10820,0.329949
10821,0.351609
10822,0.37209
10823,0.443166
10824,0.36572
10825,0.32733
10826,0.368772
10827,0.427846
10828,0.332894
10829,0.260808
10830,0.32724
10831,0.289706
10832,0.326796
10833,0.455345
10834,0.321009
10835,0.326744
10836,0.330447
10837,0.430572
10838,0.347313
10839,0.393649
10840,0.338955
10841,0.420292
10842,0.357723
10843,0.348719
10844,0.44176
10845,0.344309
10846,0.357193
10847,0.299197
10848,0.31593
10849,0.332111
10850,0.329448
10851,0.345115
10852,0.317266
10853,0.360278
10854,0.304487
10855,0.434048
10856,0.361515
10857,0.356846
10858,0.449866
10859,0.363699
10860,0.330392
10861,0.338321
10862,0.428933
10863,0.319429
10864,0.421527
10865,0.324329
10866,0.355613
10867,0.327192
10868,0.339567
10869,0.341525
10870,0.320028
10871,0.342772
10872,0.418994
10873,0.420463
10874,0.297164
10875,0.456759
10876,0.435282
10877,0.330103
10878,0.423523
10879,0.432698
10880,0.350191
10881,0.356407
10882,0.344267
10883,0.339303
10884,0.39796
10885,0.327132
10886,0.325489
10887,0.423005
10888,0.3283
10889,0.434206
10890,0.452656
10891,0.448685
10892,0.325071
10893,0.327378
10894,0.307901
10895,0.43274
10896,0.428689
10897,0.355956
10898,0.35267
10899,0.365139
10900,0.338427
10901,0.421471
10902,0.433823
10903,0.371467
10904,0.302697
10905,0.343112
10906,0.306206
10907,0.382185
10908,0.309239
10909,0.361903
10910,0.44335
10911,0.35535
10912,0.320865
10913,0.334038
10914,0.340265
10915,0.331716
10916,0.431728
10917,0.316971
10918,0.325434
10919,0.334408
10920,0.338155
10921,0.419718
10922,0.338927
10923,0.429143
10924,0.325382
10925,0.421804
10926,0.363604
10927,0.338237
10928,0.354069
10929,0.35866
10930,0.365768
10931,0.355215
10932,0.363416
10933,0.364817
10934,0.339496
10935,0.358194
10936,0.36359
10937,0.271082
10938,0.435968
10939,0.363524
10940,0.375599
10941,0.350983
10942,0.323016
10943,0.439091
10944,0.415513
10945,0.320091
10946,0.382059
10947,0.326269
10948,0.320227
10949,0.426501
10950,0.441183
10951,0.34302
10952,0.345431
10953,0.352118
10954,0.282074
10955,0.405824
10956,0.416109
10957,0.329849
10958,0.320507
10959,0.336101
10960,0.417294
10961,0.34696
10962,0.417012
10963,0.324995
10964,0.434097
10965,0.326191
10966,0.327655
10967,0.314643
10968,0.332671
10969,0.342947
10970,0.321125
10971,0.324342
10972,0.328557
10973,0.297628
10974,0.412733
10975,0.342852
10976,0.339353
10977,0.402198
10978,0.419515
10979,0.363529
10980,0.351403
10981,0.374603
10982,0.328763
10983,0.363524
10984,0.324079
10985,0.373893
10986,0.32369
10987,0.346036
10988,0.324722
10989,0.341078
10990,0.363514
10991,0.373867
10992,0.418734
10993,0.435852
10994,0.405673
10995,0.341579
10996,0.424214
10997,0.361874
10998,0.321736
10999,0.361776
11000,0.343505
11001,0.355125
11002,0.322192
11003,0.329382
11004,0.341023
11005,0.32526
11006,0.33439
11007,0.425607
11008,0.327033
11009,0.371316
11010,0.347968
11011,0.316094
11012,0.423899
11013,0.357936
11014,0.430786
11015,0.321395
11016,0.428886
11017,0.347775
11018,0.349459
11019,0.363783
11020,0.354237
11021,0.426106
11022,0.342676
11023,0.304953
11024,0.364257
11025,0.345396
11026,0.337685
11027,0.322193
11028,0.42871
11029,0.44065
11030,0.339699
11031,0.435085
11032,0.339681
11033,0.338998
11034,0.345985
11035,0.324161
11036,0.341374
11037,0.327613
11038,0.422793
11039,0.333298
11040,0.42554
11041,0.339834
11042,0.339438
11043,0.338872
11044,0.334692
11045,0.309896
11046,0.408877
11047,0.337096
11048,0.37126
11049,0.323087
11050,0.394495
11051,0.35437
11052,0.347333
11053,0.420038
11054,0.318156
11055,0.393305
11056,0.330456
11057,0.343305
11058,0.438552
11059,0.443169
11060,0.327004
11061,0.361689
11062,0.341806
11063,0.332885
11064,0.421597
11065,0.350805
11066,0.328733
11067,0.381509
11068,0.329292
11069,0.356711
11070,0.43906
11071,0.422315
11072,0.422011
11073,0.437236
11074,0.419937
11075,0.338829
11076,0.334098
11077,0.427408
11078,0.328381
11079,0.325756
11080,0.358113
11081,0.426742
11082,0.363381
11083,0.36431
11084,0.363381
11085,0.328092
11086,0.386203
11087,0.442885
11088,0.417397
11089,0.433541
11090,0.373655
11091,0.319301
11092,0.409289
11093,0.347263
11094,0.353961
11095,0.315028
11096,0.369655
11097,0.337901
11098,0.341889
11099,0.355353
11100,0.423544
11101,0.351416
11102,0.354306
11103,0.361842
11104,0.442708
11105,0.332339
11106,0.384289
11107,0.444831
11108,0.326684
11109,0.438084
11110,0.323328
11111,0.423976
11112,0.339929
11113,0.35005
11114,0.335333
11115,0.433394
11116,0.335623
11117,0.47084
11118,0.363333
11119,0.3345
11120,0.428444
11121,0.344138
11122,0.340763
11123,0.377001
11124,0.401753
11125,0.345815
11126,0.322617
11127,0.442254
11128,0.366195
11129,0.3229
11130,0.327936
11131,0.374644
11132,0.469357
11133,0.329203
11134,0.34938
11135,0.31292
11136,0.342178
11137,0.299749
11138,0.416859
11139,0.44348
11140,0.347998
11141,0.421801
11142,0.393401
11143,0.371834
11144,0.452251
11145,0.371122
11146,0.404457
11147,0.324901
11148,0.354255
11149,0.354149
11150,0.366205
11151,0.350673
11152,0.402349
11153,0.319039
11154,0.439498
11155,0.374245
11156,0.323508
11157,0.443509
11158,0.448464
11159,0.363477
11160,0.363274
11161,0.41398
11162,0.427069
11163,0.337181
11164,0.341252
11165,0.35592
11166,0.417026
11167,0.3322
11168,0.436567
11169,0.312963
11170,0.335999
11171,0.331319
11172,0.302561
11173,0.41408
11174,0.298517
11175,0.342194
11176,0.428948
11177,0.367141
11178,0.342779
11179,0.418737
11180,0.336852
11181,0.363244
11182,0.368172
11183,0.322188
11184,0.336717
11185,0.364523
11186,0.368927
11187,0.363236
11188,0.316018
11189,0.437336
11190,0.326334
11191,0.419182
11192,0.416208
11193,0.338384
11194,0.326686
11195,0.432432
11196,0.373017
11197,0.327959
11198,0.333714
11199,0.429661
11200,0.333888
11201,0.436754
11202,0.308796
11203,0.367847
11204,0.322227
11205,0.432122
11206,0.348573
11207,0.438461
11208,0.354123
11209,0.425706
11210,0.3257
11211,0.432089
11212,0.341373
11213,0.314712
11214,0.359227
11215,0.418309
11216,0.342299
11217,0.317358
11218,0.354129
11219,0.425224
11220,0.434224
11221,0.441771
11222,0.33524
11223,0.33727
11224,0.450612
11225,0.292126
11226,0.365599
11227,0.352731
11228,0.333835
11229,0.309725
11230,0.44616
11231,0.421438
11232,0.359366
11233,0.30581
11234,0.339641
11235,0.328524
11236,0.337297
11237,0.309957
11238,0.293052
11239,0.423833
11240,0.377027
11241,0.350973
11242,0.370984
11243,0.332586
11244,0.315726
11245,0.323416
11246,0.351844
11247,0.329933
11248,0.350783
11249,0.345253
11250,0.32738
11251,0.321686
11252,0.414005
11253,0.348294
11254,0.344214
11255,0.415071
11256,0.355068
11257,0.364255
11258,0.347762
11259,0.367305
11260,0.43112
11261,0.435545
11262,0.339627
11263,0.42439
11264,0.33087
11265,0.346514
11266,0.329061
11267,0.369289
11268,0.304409
11269,0.416003
11270,0.314601
11271,0.341718
11272,0.430366
11273,0.32833
11274,0.4274
11275,0.440382
11276,0.426652
11277,0.345157
11278,0.344169
11279,0.436197
11280,0.332982
11281,0.330008
11282,0.324257
11283,0.302344
11284,0.441587
11285,0.440292
11286,0.362609
11287,0.42225
11288,0.351192
11289,0.358214
11290,0.407132
11291,0.335076
11292,0.3557
11293,0.341225
11294,0.443166
11295,0.338113
11296,0.420674
11297,0.414372
11298,0.430208
11299,0.355159
11300,0.352862
11301,0.308575
11302,0.322235
11303,0.41809
11304,0.418651
11305,0.286345
11306,0.337539
11307,0.329109
11308,0.39052
11309,0.425982
11310,0.357236
11311,0.339228
11312,0.351149
11313,0.428788
11314,0.370179
11315,0.321473
11316,0.379677
11317,0.414105
11318,0.356453
11319,0.334822
11320,0.357031
11321,0.307988
11322,0.316109
11323,0.365886
11324,0.363042
11325,0.370121
11326,0.438242
11327,0.3261
11328,0.380093
11329,0.439487
11330,0.226109
11331,0.370857
11332,0.316669
11333,0.294051
11334,0.356035
11335,0.334498
11336,0.375548
11337,0.356517
11338,0.336809
11339,0.325921
11340,0.373298
11341,0.443704
11342,0.292805
11343,0.336975
11344,0.41995
11345,0.299566
11346,0.362551
11347,0.346977
11348,0.252992
11349,0.357719
11350,0.429837
11351,0.417949
11352,0.332661
11353,0.346979
11354,0.434968
11355,0.329629
11356,0.332439
11357,0.358491
11358,0.3222
11359,0.333623
11360,0.31955
11361,0.433858
11362,0.427418
11363,0.317874
11364,0.44179
11365,0.35985
11366,0.309188
11367,0.34651
11368,0.350819
11369,0.420045
11370,0.350773
11371,0.358027
11372,0.34402
11373,0.435847
11374,0.409178
11375,0.33369
11376,0.326413
11377,0.425892
11378,0.43213
11379,0.30603
11380,0.343842
11381,0.340801
11382,0.330194
11383,0.323617
11384,0.434077
11385,0.341751
11386,0.424549
11387,0.369546
11388,0.42595
11389,0.351983
11390,0.422693
11391,0.418417
11392,0.342242
11393,0.426417
11394,0.356871
11395,0.301991
11396,0.335594
11397,0.418871
11398,0.45557
11399,0.338891
11400,0.40457
11401,0.433635
11402,0.36262
11403,0.32878
11404,0.312147
11405,0.410441
11406,0.460442
11407,0.420995
11408,0.425019
11409,0.427562
11410,0.449409
11411,0.433571
11412,0.328279
11413,0.338072
11414,0.331955
11415,0.329877
11416,0.310973
11417,0.370735
11418,0.433555
11419,0.3341
11420,0.334844
11421,0.414741
11422,0.377378
11423,0.362903
11424,0.355251
11425,0.42664
11426,0.341867
11427,0.324809
11428,0.429704
11429,0.426362
11430,0.33446
11431,0.340128
11432,0.427545
11433,0.347781
11434,0.325916
11435,0.436725
11436,0.41844
11437,0.437883
11438,0.375154
11439,0.426061
11440,0.342893
11441,0.33887
11442,0.429704
11443,0.362874
11444,0.409868
11445,0.370695
11446,0.329754
11447,0.338694
11448,0.439691
11449,0.431302
11450,0.334566
11451,0.336824
11452,0.316344
11453,0.33971
11454,0.430661
11455,0.329198
11456,0.340065
11457,0.331885
11458,0.316664
11459,0.27557
11460,0.364342
11461,0.341247
11462,0.431101
11463,0.359703
11464,0.326338
11465,0.398088
11466,0.41231
11467,0.331134
11468,0.41628
11469,0.321453
11470,0.424391
11471,0.431579
11472,0.310653
11473,0.429153
11474,0.422583
11475,0.351909
11476,0.450829
11477,0.404501
11478,0.424662
11479,0.333055
11480,0.349731
11481,0.400543
11482,0.305592
11483,0.355004
11484,0.358684
11485,0.299083
11486,0.343762
11487,0.421018
11488,0.430318
11489,0.390855
11490,0.433805
11491,0.354248
11492,0.424003
11493,0.440909
11494,0.330523
11495,0.337733
11496,0.437455
11497,0.331963
11498,0.353766
11499,0.447484
11500,0.350893
11501,0.380724
11502,0.337063
11503,0.316735
11504,0.313694
11505,0.450933
11506,0.420209
11507,0.422194
11508,0.438605
11509,0.328153
11510,0.343563
11511,0.347865
11512,0.344945
11513,0.426851
11514,0.28542
11515,0.346858
11516,0.312764
11517,0.354003
11518,0.337574
11519,0.329459
11520,0.370588
11521,0.33999
11522,0.365679
11523,0.372677
11524,0.435797
11525,0.363618
11526,0.436025
11527,0.349921
11528,0.350601
11529,0.357397
11530,0.360497
11531,0.312968
11532,0.312219
11533,0.436806
11534,0.343306
11535,0.378561
11536,0.319839
11537,0.363728
11538,0.424688
11539,0.395621
11540,0.345695
11541,0.358242
11542,0.442699
11543,0.339631
11544,0.370554
11545,0.389687
11546,0.43079
11547,0.302825
11548,0.314226
11549,0.431237
11550,0.350026
11551,0.338821
11552,0.414883
11553,0.343253
11554,0.330741
11555,0.369402
11556,0.426498
11557,0.337771
11558,0.425134
11559,0.372985
11560,0.366179
11561,0.423717
11562,0.427712
11563,0.325239
11564,0.427582
11565,0.323929
11566,0.426743
11567,0.316214
11568,0.413917
11569,0.361757
11570,0.328069
11571,0.358788
11572,0.341043
11573,0.315436
11574,0.287076
11575,0.38476
11576,0.330641
11577,0.409395
11578,0.426484
11579,0.352318
11580,0.420767
11581,0.439904
11582,0.425334
11583,0.336738
11584,0.420096
11585,0.425344
11586,0.401979
11587,0.357617
11588,0.305776
11589,0.3454
11590,0.332171
11591,0.395292
11592,0.415243
11593,0.353059
11594,0.338513
11595,0.347182
11596,0.342294
11597,0.347878
11598,0.430722
11599,0.332592
11600,0.330017
11601,0.339635
11602,0.327032
11603,0.323815
11604,0.427588
11605,0.435591
11606,0.420065
11607,0.4433
11608,0.445428
11609,0.424562
11610,0.434987
11611,0.317678
11612,0.344409
11613,0.425868
11614,0.353433
11615,0.33248
11616,0.355909
11617,0.427427
11618,0.315957
11619,0.321065
11620,0.324082
11621,0.433576
11622,0.40866
11623,0.391428
11624,0.360803
11625,0.415362
11626,0.440093
11627,0.372084
11628,0.435105
11629,0.419035
11630,0.439548
11631,0.428194
11632,0.302989
11633,0.424487
11634,0.426015
11635,0.433919
11636,0.415094
11637,0.336384
11638,0.341462
11639,0.330157
11640,0.355141
11641,0.323698
11642,0.32272
11643,0.368037
11644,0.360868
11645,0.348303
11646,0.404448
11647,0.344809
11648,0.423581
11649,0.41667
11650,0.428711
11651,0.355233
11652,0.436019
11653,0.431098
11654,0.439057
11655,0.449604
11656,0.326755
11657,0.353066
11658,0.341308
11659,0.426289
11660,0.360845
11661,0.34988
11662,0.43896
11663,0.410353
11664,0.331914
11665,0.40926
11666,0.430039
11667,0.329433
11668,0.346015
11669,0.35664
11670,0.315927
11671,0.361709
11672,0.341387
11673,0.363439
11674,0.318203
11675,0.334334
11676,0.442313
11677,0.433218
11678,0.362543
11679,0.312421
11680,0.428034
11681,0.371215
11682,0.34721
11683,0.331927
11684,0.341138
11685,0.327987
11686,0.339916
11687,0.278776
11688,0.327734
11689,0.444314
11690,0.328953
11691,0.329717
11692,0.30959
11693,0.391814
11694,0.360862
11695,0.340573
11696,0.426551
11697,0.392384
11698,0.319216
11699,0.420183
11700,0.338919
11701,0.42402
11702,0.336325
11703,0.3293
11704,0.422366
11705,0.443501
11706,0.407706
11707,0.332255
11708,0.322656
11709,0.364492
11710,0.384784
11711,0.336059
11712,0.433083
11713,0.33972
11714,0.338602
11715,0.308004
11716,0.362489
11717,0.351111
11718,0.334085
11719,0.346139
11720,0.347943
11721,0.369274
11722,0.335126
11723,0.429061
11724,0.417179
11725,0.427008
11726,0.423344
11727,0.342323
11728,0.420179
11729,0.424188
11730,0.425704
11731,0.433456
11732,0.363648
11733,0.376273
11734,0.424441
11735,0.43904
11736,0.333997
11737,0.345439
11738,0.310893
11739,0.415868
11740,0.339874
11741,0.413444
11742,0.308007
11743,0.422691
11744,0.343604
11745,0.41547
11746,0.343558
11747,0.433422
