loanID,score
10286,0.01857
10287,0.01098
10288,0.007715
10289,0.009845
10290,0.006602
10291,0.012637
10292,0.00778
10293,0.007684
10294,0.020449
10295,0.007527
10296,0.0042
10297,0.006558
10298,0.012965
10299,0.006857
10300,0.016647
10301,0.002241
10302,0.017425
10303,0.019213
10304,0.002383
10305,0.047801
10306,0.004494
10307,0.007337
10308,0.003843
10309,0.005175
10310,0.009071
10311,0.022279
10312,0.007377
10313,0.005866
10314,0.007728
10315,0.007543
10316,0.007865
10317,0.007961
10318,0.014073
10319,0.00452
10320,0.003362
10321,0.003114
10322,0.006461
10323,0.004844
10324,0.007496
10325,0.012316
10326,0.015153
10327,0.002689
10328,0.004167
10329,0.007364
10330,0.015041
10331,0.017462
10332,0.015517
10333,0.004191
10334,0.028633
10335,0.003853
10336,0.005692
10337,0.076101
10338,0.007132
10339,0.003142
10340,0.003115
10341,0.005362
10342,0.002702
10343,0.004834
10344,0.010261
10345,0.012905
10346,0.03328
10347,0.009892
10348,0.006668
10349,0.004135
10350,0.026676
10351,0.043913
10352,0.005009
10353,0.009617
10354,0.004076
10355,0.009503
10356,0.034545
10357,0.002053
10358,0.146822
10359,0.002802
10360,0.005704
10361,0.005159
10362,0.009289
10363,0.005805
10364,0.004116
10365,0.00254
10366,0.008473
10367,0.011592
10368,0.010834
10369,0.002277
10370,0.007283
10371,0.005394
10372,0.006389
10373,0.008217
10374,0.006564
10375,0.009045
10376,0.019302
10377,0.005095
10378,0.005629
10379,0.004252
10380,0.015506
10381,0.007856
10382,0.006708
10383,0.004665
10384,0.006399
10385,0.005974
10386,0.023277
10387,0.014353
10388,0.012821
10389,0.008299
10390,0.005862
10391,0.005525
10392,0.006862
10393,0.005685
10394,0.005447
10395,0.026519
10396,0.006496
10397,0.018447
10398,0.024956
10399,0.009026
10400,0.006658
10401,0.079837
10402,0.005857
10403,0.012535
10404,0.008173
10405,0.013759
10406,0.010638
10407,0.006388
10408,0.012295
10409,0.012501
10410,0.007483
10411,0.005824
10412,0.011321
10413,0.006916
10414,0.014761
10415,0.011995
10416,0.009623
10417,0.010388
10418,0.006279
10419,0.006725
10420,0.01505
10421,0.005895
10422,0.001196
10423,0.012406
10424,0.003761
10425,0.009461
10426,0.00273
10427,0.003419
10428,0.092829
10429,0.006201
10430,0.006975
10431,0.014546
10432,0.005451
10433,0.004503
10434,0.007999
10435,0.010851
10436,0.006753
10437,0.001657
10438,0.00522
10439,0.003182
10440,0.021272
10441,0.004179
10442,0.031853
10443,0.003725
10444,0.005706
10445,0.019501
10446,0.005831
10447,0.003983
10448,0.007575
10449,0.011877
10450,0.005336
10451,0.009529
10452,0.094371
10453,0.01151
10454,0.009179
10455,0.006981
10456,0.008572
10457,0.015153
10458,0.005763
10459,0.031018
10460,0.017766
10461,0.005686
10462,0.01364
10463,0.003298
10464,0.007075
10465,0.004097
10466,0.051782
10467,0.004805
10468,0.005845
10469,0.002717
10470,0.008532
10471,0.001959
10472,0.015248
10473,0.022
10474,0.010761
10475,0.006836
10476,0.008763
10477,0.006811
10478,0.008918
10479,0.013741
10480,0.024726
10481,0.009785
10482,0.029033
10483,0.020945
10484,0.005739
10485,0.051925
10486,0.01013
10487,0.007753
10488,0.00541
10489,0.015364
10490,0.046058
10491,0.015702
10492,0.004912
10493,0.004969
10494,0.012633
10495,0.028844
10496,0.039605
10497,0.01953
10498,0.006162
10499,0.022613
10500,0.006083
10501,0.008002
10502,0.006249
10503,0.012397
10504,0.017848
10505,0.0056
10506,0.006036
10507,0.006017
10508,0.003994
10509,0.022647
10510,0.00115
10511,0.017467
10512,0.025544
10513,0.004745
10514,0.017346
10515,0.006535
10516,0.015153
10517,0.007746
10518,0.011875
10519,0.005889
10520,0.008994
10521,0.009267
10522,0.014351
10523,0.004748
10524,0.002855
10525,0.005716
10526,0.005211
10527,0.011186
10528,0.018527
10529,0.009947
10530,0.113692
10531,0.003639
10532,0.006411
10533,0.006403
10534,0.003597
10535,0.039569
10536,0.003138
10537,0.004086
10538,0.003075
10539,0.002132
10540,0.00484
10541,0.009854
10542,0.00557
10543,0.00447
10544,0.040452
10545,0.005706
10546,0.005166
10547,0.02396
10548,0.005607
10549,0.004085
10550,0.002897
10551,0.003775
10552,0.003987
10553,0.048678
10554,0.015375
10555,0.006075
10556,0.008836
10557,0.008985
10558,0.005664
10559,0.003365
10560,0.004748
10561,0.00236
10562,0.006276
10563,0.005408
10564,0.003613
10565,0.016722
10566,0.006633
10567,0.003658
10568,0.002487
10569,0.010413
10570,0.043283
10571,0.006163
10572,0.004836
10573,0.011367
10574,0.00996
10575,0.024271
10576,0.008346
10577,0.005414
10578,0.013206
10579,0.002449
10580,0.010649
10581,0.012119
10582,0.046983
10583,0.006189
10584,0.00861
10585,0.011614
10586,0.005609
10587,0.08317
10588,0.009602
10589,0.005751
10590,0.037867
10591,0.004207
10592,0.010681
10593,0.004957
10594,0.007531
10595,0.005736
10596,0.01031
10597,0.010776
10598,0.013643
10599,0.00567
10600,0.006256
10601,0.037777
10602,0.006063
10603,0.009222
10604,0.008396
10605,0.0038
10606,0.006369
10607,0.003817
10608,0.004284
10609,0.005487
10610,0.009148
10611,0.002025
10612,0.010536
10613,0.011368
10614,0.006562
10615,0.006277
10616,0.013044
10617,0.007993
10618,0.002272
10619,0.005714
10620,0.007464
10621,0.002851
10622,0.00406
10623,0.025385
10624,0.004227
10625,0.009055
10626,0.022742
10627,0.007479
10628,0.013997
10629,0.020757
10630,0.021096
10631,0.01109
10632,0.011673
10633,0.00501
10634,0.012505
10635,0.007094
10636,0.014511
10637,0.009081
10638,0.005995
10639,0.009473
10640,0.00355
10641,0.013702
10642,0.01085
10643,0.010698
10644,0.021557
10645,0.066781
10646,0.012083
10647,0.015086
10648,0.006125
10649,0.00315
10650,0.004243
10651,0.008183
10652,0.015033
10653,0.014593
10654,0.005828
10655,0.006957
10656,0.010744
10657,0.007468
10658,0.006006
10659,0.008862
10660,0.003262
10661,0.002428
10662,0.025906
10663,0.013978
10664,0.003337
10665,0.026875
10666,0.005032
10667,0.005976
10668,0.005364
10669,0.024522
10670,0.020103
10671,0.001047
10672,0.00566
10673,0.035856
10674,0.005218
10675,0.008498
10676,0.004803
10677,0.002179
10678,0.039155
10679,0.005789
10680,0.009176
10681,0.00588
10682,0.096431
10683,0.051158
10684,0.008885
10685,0.003831
10686,0.004986
10687,0.004179
10688,0.010449
10689,0.006461
10690,0.001441
10691,0.008757
10692,0.005501
10693,0.005919
10694,0.0061
10695,0.0233
10696,0.006181
10697,0.007163
10698,0.000638
10699,0.0083
10700,0.010058
10701,0.011856
10702,0.026007
10703,0.009069
10704,0.009532
10705,0.007185
10706,0.039376
10707,0.003823
10708,0.002894
10709,0.030738
10710,0.010375
10711,0.013086
10712,0.015163
10713,0.021768
10714,0.004957
10715,0.004686
10716,0.021801
10717,0.01186
10718,0.051774
10719,0.002962
10720,0.004381
10721,0.00429
10722,0.018566
10723,0.005375
10724,0.013719
10725,0.005425
10726,0.037508
10727,0.005268
10728,0.021154
10729,0.004266
10730,0.012321
10731,0.008027
10732,0.00441
10733,0.010116
10734,0.010452
10735,0.0096
10736,0.00559
10737,0.008759
10738,0.010171
10739,0.003279
10740,0.006532
10741,0.010996
10742,0.055264
10743,0.006695
10744,0.004222
10745,0.005158
10746,0.008684
10747,0.007386
10748,0.007906
10749,0.005218
10750,0.005458
10751,0.021493
10752,0.009635
10753,0.002852
10754,0.0022
10755,0.012898
10756,0.011181
10757,0.012911
10758,0.009849
10759,0.008437
10760,0.005242
10761,0.004865
10762,0.007451
10763,0.004429
10764,0.005297
10765,0.013851
10766,0.002312
10767,0.033231
10768,0.007165
10769,0.013274
10770,0.014369
10771,0.004112
10772,0.023652
10773,0.006387
10774,0.009443
10775,0.003464
10776,0.004895
10777,0.004017
10778,0.033622
10779,0.002788
10780,0.028284
10781,0.00915
10782,0.002977
10783,0.01464
10784,0.005859
10785,0.011185
10786,0.006664
10787,0.005707
10788,0.03548
10789,0.068893
10790,0.09308
10791,0.00968
10792,0.016976
10793,0.009964
10794,0.005493
10795,0.037819
10796,0.004533
10797,0.011648
10798,0.001328
10799,0.004574
10800,0.011745
10801,0.003194
10802,0.019163
10803,0.005192
10804,0.005817
10805,0.009253
10806,0.031857
10807,0.003402
10808,0.006471
10809,0.015547
10810,0.010439
10811,0.009331
10812,0.002741
10813,0.001928
10814,0.016642
10815,0.004525
10816,0.020646
10817,0.008707
10818,0.006803
10819,0.004934
10820,0.011887
10821,0.003202
10822,0.008952
10823,0.008715
10824,0.005454
10825,0.006588
10826,0.014619
10827,0.010119
10828,0.007683
10829,0.002232
10830,0.01538
10831,0.026587
10832,0.008383
10833,0.054659
10834,0.020856
10835,0.011729
10836,0.00669
10837,0.008157
10838,0.005416
10839,0.002968
10840,0.00434
10841,0.011232
10842,0.007837
10843,0.003643
10844,0.00455
10845,0.00701
10846,0.018824
10847,0.004934
10848,0.003295
10849,0.009438
10850,0.003123
10851,0.006019
10852,0.003176
10853,0.012129
10854,0.016162
10855,0.013767
10856,0.007562
10857,0.00474
10858,0.006819
10859,0.017669
10860,0.009249
10861,0.012371
10862,0.007628
10863,0.024458
10864,0.002876
10865,0.0069
10866,0.017954
10867,0.001626
10868,0.019193
10869,0.005603
10870,0.010651
10871,0.005492
10872,0.014781
10873,0.03454
10874,0.00463
10875,0.023358
10876,0.005863
10877,0.007821
10878,0.00344
10879,0.005014
10880,0.003624
10881,0.007507
10882,0.015016
10883,0.003993
10884,0.037837
10885,0.00625
10886,0.003632
10887,0.004264
10888,0.004633
10889,0.012078
10890,0.004356
10891,0.008595
10892,0.018968
10893,0.004088
10894,0.01028
10895,0.003533
10896,0.006796
10897,0.004457
10898,0.030829
10899,0.013557
10900,0.039683
10901,0.004248
10902,0.006607
10903,0.013781
10904,0.006587
10905,0.006301
10906,0.007414
10907,0.025159
10908,0.001014
10909,0.015252
10910,0.007693
10911,0.012808
10912,0.007179
10913,0.004063
10914,0.008066
10915,0.007078
10916,0.030568
10917,0.011414
10918,0.004178
10919,0.130427
10920,0.003301
10921,0.011083
10922,0.00827
10923,0.015542
10924,0.015035
10925,0.007937
10926,0.015061
10927,0.002943
10928,0.004947
10929,0.024317
10930,0.024021
10931,0.011568
10932,0.022828
10933,0.02846
10934,0.004483
10935,0.03418
10936,0.017425
10937,0.002128
10938,0.006249
10939,0.019152
10940,0.046987
10941,0.005401
10942,0.004573
10943,0.006028
10944,0.014198
10945,0.003478
10946,0.048754
10947,0.002283
10948,0.010903
10949,0.005461
10950,0.010228
10951,0.003831
10952,0.003063
10953,0.020592
10954,0.002287
10955,0.014015
10956,0.009497
10957,0.005241
10958,0.010282
10959,0.005853
10960,0.010879
10961,0.041013
10962,0.00735
10963,0.005286
10964,0.004893
10965,0.017435
10966,0.027098
10967,0.007574
10968,0.00549
10969,0.002411
10970,0.026189
10971,0.053136
10972,0.021283
10973,0.002559
10974,0.008921
10975,0.007218
10976,0.002198
10977,0.019233
10978,0.006084
10979,0.017766
10980,0.002474
10981,0.005736
10982,0.006554
10983,0.017766
10984,0.003481
10985,0.014986
10986,0.002718
10987,0.009074
10988,0.004068
10989,0.043577
10990,0.039155
10991,0.045362
10992,0.005409
10993,0.024577
10994,0.010074
10995,0.007429
10996,0.004706
10997,0.003069
10998,0.012527
10999,0.012383
11000,0.004758
11001,0.006357
11002,0.00804
11003,0.009304
11004,0.08724
11005,0.009647
11006,0.003392
11007,0.005955
11008,0.009632
11009,0.010606
11010,0.003674
11011,0.008203
11012,0.007857
11013,0.006385
11014,0.010089
11015,0.002652
11016,0.00953
11017,0.003742
11018,0.007039
11019,0.001996
11020,0.008761
11021,0.045262
11022,0.005878
11023,0.009446
11024,0.006064
11025,0.003472
11026,0.012763
11027,0.014163
11028,0.005497
11029,0.00857
11030,0.015534
11031,0.004939
11032,0.064175
11033,0.011715
11034,0.035259
11035,0.003574
11036,0.007968
11037,0.021175
11038,0.007428
11039,0.004358
11040,0.018356
11041,0.009899
11042,0.009408
11043,0.006137
11044,0.003826
11045,0.003045
11046,0.010012
11047,0.002887
11048,0.010715
11049,0.005423
11050,0.052615
11051,0.010049
11052,0.005057
11053,0.008723
11054,0.021981
11055,0.01032
11056,0.004019
11057,0.005542
11058,0.003506
11059,0.015014
11060,0.004678
11061,0.017031
11062,0.019923
11063,0.0291
11064,0.016782
11065,0.002232
11066,0.004598
11067,0.07403
11068,0.008189
11069,0.030357
11070,0.007602
11071,0.00604
11072,0.002589
11073,0.007901
11074,0.006565
11075,0.046913
11076,0.00131
11077,0.004831
11078,0.003937
11079,0.008224
11080,0.015709
11081,0.002625
11082,0.008149
11083,0.003093
11084,0.039569
11085,0.013123
11086,0.005657
11087,0.002236
11088,0.005179
11089,0.006409
11090,0.019313
11091,0.021821
11092,0.049116
11093,0.005176
11094,0.004476
11095,0.049123
11096,0.006305
11097,0.0043
11098,0.007292
11099,0.007024
11100,0.011028
11101,0.018232
11102,0.017189
11103,0.005906
11104,0.023368
11105,0.016236
11106,0.006092
11107,0.011823
11108,0.012523
11109,0.003714
11110,0.027874
11111,0.007006
11112,0.009889
11113,0.01055
11114,0.008187
11115,0.007644
11116,0.001525
11117,0.005676
11118,0.015153
11119,0.008949
11120,0.007566
11121,0.004607
11122,0.002305
11123,0.007978
11124,0.010766
11125,0.007119
11126,0.010653
11127,0.013817
11128,0.004321
11129,0.005414
11130,0.005828
11131,0.004965
11132,0.012347
11133,0.006743
11134,0.004535
11135,0.004361
11136,0.011533
11137,0.010975
11138,0.019855
11139,0.004751
11140,0.003915
11141,0.008361
11142,0.006063
11143,0.016232
11144,0.008183
11145,0.021493
11146,0.007614
11147,0.001486
11148,0.010325
11149,0.009024
11150,0.006491
11151,0.014754
11152,0.059104
11153,0.031198
11154,0.005041
11155,0.013094
11156,0.006269
11157,0.00704
11158,0.032465
11159,0.00522
11160,0.018519
11161,0.016874
11162,0.009587
11163,0.006423
11164,0.004492
11165,0.007032
11166,0.002744
11167,0.003503
11168,0.010167
11169,0.002532
11170,0.021408
11171,0.005521
11172,0.012418
11173,0.009106
11174,0.003769
11175,0.009566
11176,0.031363
11177,0.008972
11178,0.006454
11179,0.016174
11180,0.013571
11181,0.023462
11182,0.008354
11183,0.009869
11184,0.013597
11185,0.004576
11186,0.004514
11187,0.01031
11188,0.013409
11189,0.007045
11190,0.020744
11191,0.002697
11192,0.006335
11193,0.012401
11194,0.008922
11195,0.006319
11196,0.007927
11197,0.010883
11198,0.003669
11199,0.002971
11200,0.004693
11201,0.005047
11202,0.008353
11203,0.006619
11204,0.047078
11205,0.004183
11206,0.015308
11207,0.006606
11208,0.033194
11209,0.00519
11210,0.0189
11211,0.004351
11212,0.007962
11213,0.003193
11214,0.016858
11215,0.010191
11216,0.003256
11217,0.007305
11218,0.010681
11219,0.007548
11220,0.005693
11221,0.006298
11222,0.010784
11223,0.006396
11224,0.020455
11225,0.027094
11226,0.004787
11227,0.006116
11228,0.018336
11229,0.007263
11230,0.010989
11231,0.01623
11232,0.005795
11233,0.044847
11234,0.010739
11235,0.002646
11236,0.002438
11237,0.004897
11238,0.000822
11239,0.004787
11240,0.017495
11241,0.010445
11242,0.020784
11243,0.002238
11244,0.01778
11245,0.002122
11246,0.00566
11247,0.011333
11248,0.011596
11249,0.004542
11250,0.010332
11251,0.003183
11252,0.034258
11253,0.005682
11254,0.004886
11255,0.011272
11256,0.009291
11257,0.012034
11258,0.008111
11259,0.059929
11260,0.010435
11261,0.006846
11262,0.003154
11263,0.010812
11264,0.007829
11265,0.009502
11266,0.006036
11267,0.027034
11268,0.010045
11269,0.010571
11270,0.020906
11271,0.001992
11272,0.004747
11273,0.003188
11274,0.007547
11275,0.01212
11276,0.020302
11277,0.011641
11278,0.033589
11279,0.005805
11280,0.016836
11281,0.002235
11282,0.00967
11283,0.006154
11284,0.007674
11285,0.001674
11286,0.008236
11287,0.008362
11288,0.034214
11289,0.014457
11290,0.019716
11291,0.010982
11292,0.021599
11293,0.009975
11294,0.007668
11295,0.012269
11296,0.005904
11297,0.018674
11298,0.005649
11299,0.008143
11300,0.009072
11301,0.007832
11302,0.011038
11303,0.015034
11304,0.004326
11305,0.017714
11306,0.015881
11307,0.008816
11308,0.005847
11309,0.009366
11310,0.005618
11311,0.115943
11312,0.08104
11313,0.007027
11314,0.007198
11315,0.017769
11316,0.016025
11317,0.246405
11318,0.000355
11319,0.006238
11320,0.008821
11321,0.011254
11322,0.007009
11323,0.069125
11324,0.015061
11325,0.193137
11326,0.010155
11327,0.008026
11328,0.019703
11329,0.004154
11330,0.001901
11331,0.026875
11332,0.01331
11333,0.011987
11334,0.006479
11335,0.0025
11336,0.011097
11337,0.025378
11338,0.012689
11339,0.009275
11340,0.019065
11341,0.003756
11342,0.003983
11343,0.003747
11344,0.006793
11345,0.010239
11346,0.008359
11347,0.028235
11348,0.001157
11349,0.046443
11350,0.008204
11351,0.013087
11352,0.002307
11353,0.003478
11354,0.005943
11355,0.001539
11356,0.044625
11357,0.016053
11358,0.005814
11359,0.05473
11360,0.009567
11361,0.008378
11362,0.004774
11363,0.003591
11364,0.009927
11365,0.006279
11366,0.001624
11367,0.005628
11368,0.006687
11369,0.009552
11370,0.003697
11371,0.002497
11372,0.002785
11373,0.008956
11374,0.009539
11375,0.002634
11376,0.00523
11377,0.003734
11378,0.005384
11379,0.009999
11380,0.00459
11381,0.011164
11382,0.000851
11383,0.009592
11384,0.008873
11385,0.006569
11386,0.009417
11387,0.008119
11388,0.006104
11389,0.012684
11390,0.019209
11391,0.007464
11392,0.005897
11393,0.002267
11394,0.00596
11395,0.004889
11396,0.004455
11397,0.009287
11398,0.011586
11399,0.001367
11400,0.014624
11401,0.010835
11402,0.01334
11403,0.003218
11404,0.005405
11405,0.009094
11406,0.018685
11407,0.006215
11408,0.002092
11409,0.004962
11410,0.00727
11411,0.003042
11412,0.006619
11413,0.00246
11414,0.006438
11415,0.004702
11416,0.002881
11417,0.020784
11418,0.011101
11419,0.007786
11420,0.006039
11421,0.017462
11422,0.012343
11423,0.018527
11424,0.01618
11425,0.007301
11426,0.002928
11427,0.002419
11428,0.002355
11429,0.006792
11430,0.005115
11431,0.051942
11432,0.004985
11433,0.011524
11434,0.00747
11435,0.006019
11436,0.015183
11437,0.01011
11438,0.004145
11439,0.005631
11440,0.019507
11441,0.004944
11442,0.005401
11443,0.018527
11444,0.024331
11445,0.026875
11446,0.001703
11447,0.006234
11448,0.00611
11449,0.034624
11450,0.002611
11451,0.068115
11452,0.018106
11453,0.039319
11454,0.005584
11455,0.003594
11456,0.010394
11457,0.003154
11458,0.006227
11459,0.004144
11460,0.049951
11461,0.013055
11462,0.006702
11463,0.026304
11464,0.001977
11465,0.010767
11466,0.015532
11467,0.004303
11468,0.009738
11469,0.013774
11470,0.00451
11471,0.011268
11472,0.006293
11473,0.022382
11474,0.001282
11475,0.005271
11476,0.013655
11477,0.006854
11478,0.008602
11479,0.013146
11480,0.005269
11481,0.005685
11482,0.007425
11483,0.003404
11484,0.011383
11485,0.009987
11486,0.014164
11487,0.001964
11488,0.002588
11489,0.005442
11490,0.005588
11491,0.007883
11492,0.008571
11493,0.004529
11494,0.001763
11495,0.00787
11496,0.010214
11497,0.003717
11498,0.007241
11499,0.007194
11500,0.007819
11501,0.012291
11502,0.003876
11503,0.003272
11504,0.006586
11505,0.006258
11506,0.004945
11507,0.004163
11508,0.005542
11509,0.006388
11510,0.005759
11511,0.016263
11512,0.009086
11513,0.007664
11514,0.004964
11515,0.013634
11516,0.003995
11517,0.018213
11518,0.00554
11519,0.01183
11520,0.01315
11521,0.006959
11522,0.004846
11523,0.008536
11524,0.004924
11525,0.013243
11526,0.004634
11527,0.030253
11528,0.006916
11529,0.003859
11530,0.006552
11531,0.009102
11532,0.03049
11533,0.021747
11534,0.00454
11535,0.013085
11536,0.004801
11537,0.012262
11538,0.003922
11539,0.016001
11540,0.004468
11541,0.03391
11542,0.010407
11543,0.021155
11544,0.010595
11545,0.067169
11546,0.007996
11547,0.001784
11548,0.007126
11549,0.016373
11550,0.003135
11551,0.03892
11552,0.008116
11553,0.077078
11554,0.024634
11555,0.016419
11556,0.005705
11557,0.003517
11558,0.007396
11559,0.037508
11560,0.012579
11561,0.01608
11562,0.005271
11563,0.003571
11564,0.008982
11565,0.032423
11566,0.016153
11567,0.025301
11568,0.017415
11569,0.00393
11570,0.005625
11571,0.018604
11572,0.009667
11573,0.015456
11574,0.029223
11575,0.007849
11576,0.008272
11577,0.02041
11578,0.014271
11579,0.037716
11580,0.007131
11581,0.006758
11582,0.013039
11583,0.005132
11584,0.012165
11585,0.002965
11586,0.002145
11587,0.005442
11588,0.00992
11589,0.017624
11590,0.00773
11591,0.01763
11592,0.015221
11593,0.004771
11594,0.006287
11595,0.005538
11596,0.008074
11597,0.009021
11598,0.007822
11599,0.014468
11600,0.000488
11601,0.028994
11602,0.006779
11603,0.005232
11604,0.006076
11605,0.006988
11606,0.010447
11607,0.008412
11608,0.014008
11609,0.019331
11610,0.008642
11611,0.005056
11612,0.002627
11613,0.009497
11614,0.02316
11615,0.034448
11616,0.003332
11617,0.005314
11618,0.004527
11619,0.009163
11620,0.006939
11621,0.008235
11622,0.012809
11623,0.004775
11624,0.02446
11625,0.010613
11626,0.006096
11627,0.026175
11628,0.009109
11629,0.005177
11630,0.006565
11631,0.007643
11632,0.009571
11633,0.005789
11634,0.010436
11635,0.008774
11636,0.004582
11637,0.006667
11638,0.003414
11639,0.004996
11640,0.006246
11641,0.063922
11642,0.007395
11643,0.015589
11644,0.021158
11645,0.016023
11646,0.007446
11647,0.00484
11648,0.00888
11649,0.00818
11650,0.013752
11651,0.013469
11652,0.009131
11653,0.015788
11654,0.006414
11655,0.055356
11656,0.008349
11657,0.009303
11658,0.003769
11659,0.016834
11660,0.014753
11661,0.007814
11662,0.006396
11663,0.008615
11664,0.009694
11665,0.013963
11666,0.016855
11667,0.009602
11668,0.041626
11669,0.005086
11670,0.018975
11671,0.011086
11672,0.001183
11673,0.006924
11674,0.00576
11675,0.005024
11676,0.016267
11677,0.010176
11678,0.018527
11679,0.010397
11680,0.005578
11681,0.032217
11682,0.004524
11683,0.016254
11684,0.010672
11685,0.004739
11686,0.053134
11687,0.002428
11688,0.017597
11689,0.007328
11690,0.003859
11691,0.003266
11692,0.009321
11693,0.00243
11694,0.01085
11695,0.037403
11696,0.009507
11697,0.007117
11698,0.011709
11699,0.011621
11700,0.008658
11701,0.005244
11702,0.007998
11703,0.006843
11704,0.008142
11705,0.01067
11706,0.00792
11707,0.006107
11708,0.025158
11709,0.005229
11710,0.056881
11711,0.00437
11712,0.005545
11713,0.003556
11714,0.002144
11715,0.008036
11716,0.015157
11717,0.002385
11718,0.00657
11719,0.007218
11720,0.006733
11721,0.020815
11722,0.005827
11723,0.005237
11724,0.004422
11725,0.001706
11726,0.013563
11727,0.007724
11728,0.009087
11729,0.004518
11730,0.006647
11731,0.005766
11732,0.018126
11733,0.003417
11734,0.007684
11735,0.009199
11736,0.006126
11737,0.006771
11738,0.031437
11739,0.009712
11740,0.012911
11741,0.01526
11742,0.025721
11743,0.008292
11744,0.003799
11745,0.007094
11746,0.006381
11747,0.003372
