loanID,score
10227,0.200064
10228,0.191601
10229,0.193997
10230,0.197771
10231,0.215874
10232,0.197771
10233,0.200406
10234,0.191604
10235,0.192701
10236,0.191601
10237,0.193522
10238,0.19741
10239,0.200403
10240,0.196683
10241,0.234141
10242,0.199952
10243,0.191601
10244,0.192701
10245,0.22567
10246,0.191601
10247,0.203005
10248,0.192701
10249,0.199752
10250,0.19524
10251,0.20623
10252,0.191604
10253,0.196683
10254,0.19242
10255,0.20623
10256,0.216236
10257,0.200406
10258,0.195566
10259,0.209452
10260,0.218846
10261,0.19349
10262,0.208198
10263,0.213093
10264,0.191604
10265,0.212035
10266,0.204036
10267,0.193342
10268,0.235585
10269,0.222389
10270,0.215864
10271,0.196683
10272,0.192704
10273,0.193522
10274,0.197571
10275,0.235055
10276,0.200406
10277,0.203005
10278,0.197771
10279,0.192391
10280,0.192417
10281,0.191604
10282,0.215871
10283,0.207956
10284,0.201663
10285,0.198967
10286,0.199752
10287,0.193341
10288,0.197444
10289,0.191604
10290,0.196683
10291,0.229317
10292,0.195368
10293,0.195365
10294,0.212172
10295,0.260079
10296,0.192701
10297,0.195368
10298,0.192701
10299,0.221788
10300,0.210498
10301,0.192417
10302,0.210498
10303,0.1923
10304,0.192417
10305,0.191604
10306,0.196324
10307,0.198967
10308,0.196683
10309,0.191601
10310,0.195368
10311,0.20561
10312,0.196683
10313,0.190651
10314,0.229395
10315,0.191601
10316,0.196683
10317,0.190785
10318,0.229852
10319,0.192701
10320,0.192701
10321,0.217483
10322,0.199436
10323,0.192701
10324,0.215874
10325,0.193341
10326,0.218846
10327,0.191601
10328,0.278425
10329,0.193341
10330,0.21631
10331,0.218754
10332,0.222502
10333,0.199883
10334,0.223108
10335,0.19349
10336,0.192417
10337,0.209607
10338,0.191604
10339,0.191604
10340,0.191604
10341,0.192417
10342,0.192123
10343,0.192417
10344,0.195902
10345,0.19645
10346,0.208655
10347,0.192701
10348,0.192417
10349,0.196683
10350,0.215874
10351,0.191465
10352,0.19242
10353,0.193341
10354,0.192701
10355,0.192704
10356,0.194596
10357,0.193522
10358,0.192701
10359,0.191601
10360,0.192701
10361,0.220598
10362,0.200406
10363,0.216999
10364,0.193341
10365,0.201663
10366,0.214244
10367,0.198967
10368,0.216069
10369,0.192701
10370,0.196973
10371,0.192701
10372,0.193487
10373,0.201248
10374,0.191601
10375,0.214833
10376,0.193341
10377,0.193487
10378,0.193522
10379,0.1923
10380,0.218846
10381,0.19645
10382,0.19242
10383,0.194533
10384,0.198967
10385,0.191601
10386,0.192701
10387,0.227315
10388,0.194746
10389,0.21933
10390,0.197771
10391,0.192417
10392,0.198967
10393,0.192417
10394,0.196324
10395,0.213662
10396,0.19349
10397,0.235776
10398,0.195566
10399,0.214473
10400,0.192701
10401,0.204009
10402,0.194525
10403,0.250135
10404,0.198967
10405,0.198967
10406,0.194525
10407,0.1923
10408,0.209931
10409,0.19645
10410,0.199493
10411,0.196683
10412,0.192123
10413,0.199752
10414,0.196632
10415,0.220479
10416,0.193522
10417,0.218846
10418,0.200064
10419,0.200304
10420,0.198752
10421,0.196683
10422,0.21015
10423,0.191604
10424,0.19349
10425,0.192957
10426,0.200064
10427,0.193997
10428,0.245836
10429,0.215874
10430,0.194164
10431,0.197771
10432,0.191601
10433,0.194049
10434,0.191604
10435,0.227315
10436,0.217772
10437,0.216685
10438,0.197771
10439,0.196683
10440,0.224673
10441,0.19524
10442,0.206539
10443,0.192417
10444,0.192701
10445,0.191604
10446,0.191604
10447,0.191601
10448,0.191604
10449,0.21933
10450,0.194164
10451,0.191601
10452,0.192701
10453,0.194596
10454,0.192417
10455,0.191601
10456,0.209694
10457,0.218846
10458,0.191601
10459,0.253908
10460,0.210498
10461,0.200064
10462,0.193487
10463,0.200406
10464,0.209285
10465,0.19242
10466,0.191604
10467,0.193119
10468,0.190651
10469,0.242743
10470,0.193522
10471,0.190963
10472,0.201248
10473,0.200403
10474,0.191604
10475,0.200064
10476,0.213185
10477,0.197771
10478,0.191601
10479,0.194018
10480,0.208198
10481,0.221788
10482,0.193341
10483,0.225031
10484,0.240269
10485,0.197954
10486,0.19748
10487,0.196753
10488,0.194596
10489,0.19242
10490,0.237341
10491,0.195492
10492,0.1923
10493,0.200406
10494,0.192417
10495,0.209362
10496,0.21631
10497,0.217402
10498,0.192701
10499,0.217483
10500,0.19645
10501,0.202326
10502,0.19349
10503,0.200064
10504,0.209074
10505,0.192417
10506,0.201663
10507,0.192701
10508,0.190651
10509,0.1923
10510,0.192701
10511,0.193341
10512,0.194822
10513,0.193341
10514,0.202326
10515,0.200064
10516,0.218846
10517,0.192128
10518,0.198967
10519,0.200064
10520,0.195392
10521,0.192417
10522,0.192704
10523,0.192701
10524,0.191604
10525,0.217113
10526,0.191601
10527,0.217918
10528,0.254614
10529,0.201663
10530,0.193341
10531,0.193522
10532,0.223108
10533,0.196683
10534,0.192701
10535,0.20623
10536,0.194603
10537,0.191604
10538,0.1923
10539,0.191601
10540,0.220834
10541,0.1923
10542,0.197771
10543,0.192701
10544,0.196168
10545,0.19645
10546,0.208052
10547,0.20623
10548,0.191465
10549,0.193341
10550,0.192123
10551,0.202326
10552,0.191601
10553,0.193341
10554,0.201663
10555,0.197771
10556,0.241645
10557,0.199991
10558,0.191601
10559,0.214632
10560,0.192701
10561,0.192701
10562,0.193341
10563,0.207741
10564,0.200403
10565,0.193341
10566,0.20775
10567,0.192417
10568,0.209607
10569,0.198967
10570,0.223108
10571,0.191604
10572,0.193522
10573,0.198163
10574,0.198342
10575,0.193341
10576,0.1923
10577,0.191604
10578,0.196683
10579,0.19349
10580,0.192701
10581,0.193341
10582,0.191601
10583,0.21733
10584,0.192701
10585,0.195917
10586,0.191601
10587,0.191604
10588,0.191601
10589,0.210639
10590,0.223766
10591,0.193341
10592,0.193341
10593,0.192417
10594,0.193341
10595,0.1923
10596,0.218846
10597,0.225701
10598,0.193341
10599,0.191601
10600,0.217772
10601,0.193341
10602,0.1923
10603,0.215874
10604,0.196683
10605,0.191601
10606,0.191782
10607,0.19349
10608,0.191601
10609,0.194164
10610,0.193498
10611,0.206539
10612,0.192701
10613,0.191604
10614,0.200406
10615,0.225911
10616,0.216163
10617,0.193341
10618,0.191601
10619,0.195365
10620,0.215871
10621,0.200406
10622,0.191604
10623,0.255244
10624,0.195365
10625,0.211283
10626,0.191601
10627,0.196324
10628,0.192701
10629,0.202046
10630,0.199752
10631,0.198967
10632,0.217077
10633,0.193522
10634,0.192704
10635,0.193341
10636,0.202326
10637,0.225402
10638,0.19242
10639,0.217898
10640,0.196324
10641,0.218818
10642,0.237024
10643,0.193119
10644,0.191604
10645,0.215277
10646,0.194533
10647,0.19242
10648,0.202326
10649,0.191601
10650,0.193341
10651,0.191604
10652,0.193341
10653,0.229679
10654,0.21497
10655,0.191601
10656,0.215874
10657,0.197016
10658,0.191604
10659,0.202326
10660,0.21933
10661,0.192417
10662,0.215201
10663,0.217682
10664,0.218818
10665,0.20623
10666,0.191604
10667,0.200406
10668,0.20843
10669,0.193341
10670,0.199556
10671,0.19349
10672,0.19524
10673,0.191601
10674,0.192701
10675,0.215715
10676,0.193341
10677,0.191604
10678,0.20623
10679,0.200406
10680,0.191879
10681,0.201663
10682,0.222656
10683,0.215871
10684,0.195654
10685,0.197841
10686,0.191604
10687,0.200064
10688,0.217109
10689,0.194596
10690,0.195365
10691,0.192701
10692,0.196683
10693,0.192701
10694,0.198342
10695,0.225014
10696,0.215855
10697,0.196683
10698,0.19741
10699,0.200064
10700,0.196903
10701,0.215732
10702,0.190651
10703,0.191782
10704,0.198967
10705,0.19741
10706,0.211689
10707,0.196683
10708,0.193341
10709,0.200554
10710,0.217772
10711,0.197816
10712,0.204315
10713,0.19349
10714,0.196683
10715,0.191604
10716,0.192701
10717,0.215871
10718,0.1923
10719,0.217483
10720,0.196683
10721,0.192128
10722,0.237024
10723,0.215844
10724,0.205812
10725,0.192701
10726,0.20623
10727,0.201663
10728,0.232376
10729,0.191604
10730,0.21933
10731,0.229679
10732,0.201663
10733,0.191601
10734,0.218846
10735,0.192941
10736,0.255649
10737,0.203005
10738,0.200064
10739,0.1923
10740,0.192701
10741,0.209067
10742,0.287139
10743,0.197771
10744,0.220371
10745,0.194596
10746,0.196474
10747,0.191601
10748,0.191604
10749,0.19349
10750,0.196683
10751,0.20623
10752,0.22958
10753,0.191601
10754,0.192701
10755,0.192391
10756,0.19242
10757,0.191604
10758,0.204202
10759,0.198967
10760,0.197771
10761,0.191604
10762,0.197771
10763,0.191879
10764,0.200554
10765,0.192957
10766,0.202326
10767,0.230842
10768,0.193119
10769,0.193997
10770,0.210498
10771,0.192701
10772,0.194164
10773,0.191604
10774,0.194525
10775,0.192701
10776,0.19741
10777,0.192303
10778,0.237266
10779,0.191601
10780,0.194709
10781,0.202326
10782,0.193522
10783,0.192701
10784,0.197771
10785,0.199689
10786,0.19741
10787,0.198062
10788,0.202326
10789,0.254804
10790,0.193341
10791,0.195917
10792,0.278261
10793,0.227315
10794,0.217479
10795,0.255851
10796,0.19242
10797,0.192701
10798,0.192701
10799,0.192704
10800,0.198967
10801,0.191782
10802,0.220534
10803,0.197771
10804,0.260079
10805,0.210304
10806,0.222671
10807,0.196683
10808,0.191601
10809,0.194596
10810,0.196447
10811,0.215874
10812,0.192417
10813,0.192957
10814,0.209278
10815,0.201248
10816,0.241408
10817,0.192704
10818,0.196753
10819,0.212568
10820,0.191601
10821,0.1923
10822,0.193341
10823,0.220105
10824,0.193997
10825,0.192635
10826,0.202896
10827,0.198967
10828,0.191601
10829,0.206955
10830,0.1923
10831,0.191601
10832,0.191601
10833,0.202326
10834,0.199743
10835,0.190651
10836,0.193856
10837,0.196683
10838,0.225814
10839,0.193341
10840,0.193522
10841,0.220508
10842,0.192417
10843,0.230711
10844,0.226915
10845,0.200406
10846,0.193556
10847,0.207682
10848,0.191604
10849,0.209278
10850,0.191601
10851,0.209278
10852,0.190651
10853,0.226777
10854,0.205607
10855,0.195368
10856,0.201065
10857,0.19242
10858,0.196474
10859,0.210498
10860,0.190785
10861,0.217479
10862,0.196683
10863,0.191601
10864,0.197771
10865,0.19242
10866,0.215277
10867,0.191604
10868,0.199455
10869,0.193487
10870,0.198511
10871,0.235194
10872,0.224347
10873,0.20161
10874,0.193341
10875,0.233716
10876,0.198967
10877,0.192417
10878,0.215855
10879,0.196683
10880,0.19242
10881,0.193522
10882,0.191601
10883,0.194596
10884,0.19349
10885,0.197811
10886,0.191604
10887,0.197771
10888,0.191601
10889,0.198967
10890,0.206925
10891,0.197424
10892,0.241892
10893,0.191601
10894,0.200712
10895,0.196447
10896,0.197771
10897,0.217772
10898,0.193341
10899,0.202326
10900,0.194191
10901,0.196447
10902,0.198967
10903,0.20623
10904,0.197571
10905,0.191604
10906,0.1923
10907,0.202326
10908,0.190651
10909,0.233329
10910,0.196324
10911,0.192701
10912,0.191604
10913,0.194596
10914,0.190651
10915,0.217483
10916,0.201673
10917,0.191604
10918,0.192391
10919,0.191604
10920,0.191604
10921,0.220508
10922,0.193119
10923,0.198967
10924,0.191604
10925,0.195368
10926,0.218846
10927,0.192701
10928,0.230711
10929,0.245488
10930,0.217808
10931,0.21015
10932,0.195566
10933,0.207733
10934,0.1923
10935,0.19524
10936,0.210498
10937,0.200712
10938,0.199752
10939,0.193341
10940,0.295488
10941,0.193522
10942,0.191604
10943,0.198604
10944,0.256088
10945,0.192394
10946,0.192701
10947,0.192417
10948,0.192394
10949,0.197771
10950,0.196324
10951,0.191604
10952,0.191601
10953,0.193341
10954,0.190651
10955,0.192701
10956,0.195368
10957,0.200403
10958,0.214833
10959,0.191604
10960,0.195368
10961,0.192123
10962,0.195435
10963,0.190651
10964,0.197771
10965,0.211476
10966,0.207957
10967,0.193487
10968,0.192417
10969,0.214195
10970,0.191601
10971,0.191604
10972,0.191601
10973,0.214244
10974,0.203212
10975,0.191604
10976,0.192518
10977,0.200403
10978,0.196753
10979,0.223355
10980,0.193997
10981,0.193522
10982,0.1923
10983,0.210498
10984,0.191604
10985,0.198462
10986,0.19242
10987,0.193341
10988,0.191604
10989,0.191604
10990,0.20623
10991,0.193341
10992,0.197841
10993,0.256184
10994,0.201663
10995,0.191604
10996,0.197771
10997,0.192128
10998,0.191604
10999,0.209931
11000,0.192701
11001,0.19242
11002,0.191604
11003,0.191601
11004,0.191604
11005,0.212316
11006,0.19242
11007,0.195365
11008,0.191601
11009,0.229721
11010,0.194822
11011,0.202326
11012,0.197771
11013,0.195902
11014,0.197771
11015,0.191601
11016,0.198967
11017,0.192417
11018,0.194596
11019,0.211467
11020,0.234141
11021,0.284837
11022,0.194596
11023,0.191601
11024,0.193522
11025,0.192701
11026,0.191604
11027,0.191601
11028,0.197771
11029,0.226915
11030,0.255843
11031,0.196683
11032,0.191601
11033,0.242604
11034,0.191604
11035,0.194525
11036,0.191604
11037,0.19836
11038,0.196683
11039,0.193495
11040,0.234306
11041,0.192599
11042,0.192417
11043,0.215874
11044,0.192417
11045,0.214195
11046,0.192701
11047,0.209466
11048,0.254614
11049,0.191601
11050,0.194822
11051,0.192704
11052,0.191782
11053,0.199689
11054,0.191601
11055,0.191601
11056,0.19349
11057,0.208655
11058,0.196324
11059,0.195654
11060,0.19349
11061,0.205839
11062,0.200406
11063,0.191601
11064,0.224673
11065,0.192701
11066,0.191601
11067,0.216535
11068,0.193522
11069,0.21428
11070,0.197001
11071,0.200064
11072,0.196683
11073,0.1997
11074,0.196753
11075,0.223766
11076,0.190651
11077,0.196683
11078,0.192417
11079,0.191601
11080,0.192599
11081,0.197771
11082,0.192701
11083,0.191604
11084,0.20623
11085,0.211689
11086,0.193487
11087,0.196324
11088,0.199689
11089,0.197771
11090,0.237024
11091,0.191604
11092,0.191601
11093,0.190651
11094,0.199706
11095,0.190651
11096,0.203005
11097,0.191601
11098,0.193495
11099,0.194596
11100,0.213185
11101,0.198652
11102,0.211784
11103,0.19253
11104,0.202326
11105,0.19242
11106,0.209463
11107,0.219639
11108,0.240103
11109,0.198604
11110,0.217073
11111,0.209828
11112,0.19242
11113,0.192701
11114,0.211293
11115,0.200064
11116,0.192394
11117,0.210089
11118,0.218846
11119,0.217483
11120,0.195368
11121,0.191604
11122,0.191601
11123,0.193341
11124,0.22685
11125,0.20745
11126,0.199043
11127,0.196693
11128,0.193341
11129,0.191601
11130,0.214759
11131,0.192599
11132,0.201213
11133,0.23208
11134,0.215423
11135,0.193341
11136,0.194572
11137,0.1923
11138,0.196973
11139,0.19741
11140,0.217483
11141,0.1923
11142,0.202326
11143,0.233329
11144,0.232883
11145,0.20623
11146,0.201248
11147,0.191465
11148,0.200406
11149,0.192701
11150,0.193341
11151,0.229923
11152,0.1923
11153,0.191604
11154,0.196324
11155,0.194164
11156,0.19242
11157,0.196324
11158,0.224505
11159,0.194164
11160,0.229721
11161,0.209218
11162,0.195365
11163,0.199455
11164,0.193997
11165,0.200403
11166,0.202283
11167,0.191601
11168,0.196683
11169,0.191604
11170,0.241656
11171,0.191604
11172,0.195821
11173,0.227578
11174,0.201248
11175,0.193341
11176,0.208736
11177,0.191604
11178,0.219655
11179,0.216236
11180,0.1923
11181,0.20623
11182,0.193997
11183,0.192417
11184,0.191782
11185,0.191782
11186,0.193997
11187,0.218846
11188,0.244137
11189,0.221781
11190,0.191601
11191,0.213145
11192,0.191604
11193,0.191604
11194,0.19242
11195,0.196683
11196,0.193522
11197,0.247598
11198,0.191601
11199,0.197771
11200,0.192417
11201,0.196683
11202,0.193997
11203,0.194596
11204,0.191604
11205,0.195368
11206,0.232053
11207,0.19741
11208,0.231337
11209,0.197771
11210,0.19242
11211,0.196683
11212,0.194164
11213,0.193522
11214,0.192417
11215,0.218504
11216,0.192417
11217,0.191601
11218,0.213386
11219,0.199752
11220,0.199752
11221,0.196324
11222,0.194596
11223,0.1923
11224,0.231
11225,0.219012
11226,0.19524
11227,0.193522
11228,0.192701
11229,0.193665
11230,0.19741
11231,0.253908
11232,0.1923
11233,0.237175
11234,0.255111
11235,0.193522
11236,0.193119
11237,0.191855
11238,0.202326
11239,0.196683
11240,0.225218
11241,0.238527
11242,0.20623
11243,0.191604
11244,0.193997
11245,0.194569
11246,0.194164
11247,0.247598
11248,0.1923
11249,0.192701
11250,0.190651
11251,0.191601
11252,0.19801
11253,0.191782
11254,0.191604
11255,0.202326
11256,0.200406
11257,0.193341
11258,0.197571
11259,0.212513
11260,0.199752
11261,0.196683
11262,0.193345
11263,0.199882
11264,0.198625
11265,0.191601
11266,0.191601
11267,0.193341
11268,0.203559
11269,0.198967
11270,0.191604
11271,0.192704
11272,0.196683
11273,0.191604
11274,0.197771
11275,0.196089
11276,0.217073
11277,0.193487
11278,0.243278
11279,0.196768
11280,0.235131
11281,0.190651
11282,0.214833
11283,0.191601
11284,0.19741
11285,0.196324
11286,0.202326
11287,0.196683
11288,0.224934
11289,0.201663
11290,0.196632
11291,0.200403
11292,0.192599
11293,0.201553
11294,0.196324
11295,0.192128
11296,0.196753
11297,0.198348
11298,0.217649
11299,0.21669
11300,0.219688
11301,0.191604
11302,0.1923
11303,0.226438
11304,0.198967
11305,0.193369
11306,0.235301
11307,0.191604
11308,0.219521
11309,0.198967
11310,0.245419
11311,0.220205
11312,0.245797
11313,0.198967
11314,0.221848
11315,0.217429
11316,0.193997
11317,0.192957
11318,0.193522
11319,0.191601
11320,0.219935
11321,0.230858
11322,0.191604
11323,0.196903
11324,0.218846
11325,0.221316
11326,0.200487
11327,0.221581
11328,0.193997
11329,0.19741
11330,0.216579
11331,0.20623
11332,0.244678
11333,0.196635
11334,0.202326
11335,0.215874
11336,0.194164
11337,0.193341
11338,0.191601
11339,0.191604
11340,0.229721
11341,0.19741
11342,0.191601
11343,0.192417
11344,0.196753
11345,0.192701
11346,0.232487
11347,0.191604
11348,0.191601
11349,0.236505
11350,0.197771
11351,0.200064
11352,0.192701
11353,0.191601
11354,0.197771
11355,0.193487
11356,0.191604
11357,0.193341
11358,0.191604
11359,0.194596
11360,0.191604
11361,0.198967
11362,0.195365
11363,0.191604
11364,0.195008
11365,0.194596
11366,0.197571
11367,0.215874
11368,0.192701
11369,0.220508
11370,0.19349
11371,0.193341
11372,0.193522
11373,0.198604
11374,0.191882
11375,0.24221
11376,0.218916
11377,0.198967
11378,0.196683
11379,0.214352
11380,0.191604
11381,0.192701
11382,0.191604
11383,0.192701
11384,0.202781
11385,0.192701
11386,0.230942
11387,0.193341
11388,0.196683
11389,0.21339
11390,0.258574
11391,0.199436
11392,0.194599
11393,0.196683
11394,0.201663
11395,0.215703
11396,0.191604
11397,0.199689
11398,0.198062
11399,0.192417
11400,0.191601
11401,0.224742
11402,0.195573
11403,0.19349
11404,0.192701
11405,0.295566
11406,0.220974
11407,0.200788
11408,0.198967
11409,0.197771
11410,0.204436
11411,0.196683
11412,0.19242
11413,0.191604
11414,0.191601
11415,0.19349
11416,0.194525
11417,0.20623
11418,0.198967
11419,0.193463
11420,0.193522
11421,0.206291
11422,0.200126
11423,0.229721
11424,0.193522
11425,0.197771
11426,0.193522
11427,0.192704
11428,0.197771
11429,0.197771
11430,0.1923
11431,0.192701
11432,0.198967
11433,0.208618
11434,0.191604
11435,0.197771
11436,0.195365
11437,0.198604
11438,0.19346
11439,0.196683
11440,0.192701
11441,0.192701
11442,0.195365
11443,0.237024
11444,0.205767
11445,0.20623
11446,0.193487
11447,0.193341
11448,0.204312
11449,0.207868
11450,0.192701
11451,0.196632
11452,0.19242
11453,0.223766
11454,0.198967
11455,0.191604
11456,0.217073
11457,0.222677
11458,0.204589
11459,0.19349
11460,0.193341
11461,0.19349
11462,0.200064
11463,0.192701
11464,0.19242
11465,0.208738
11466,0.1923
11467,0.193463
11468,0.202326
11469,0.237674
11470,0.197771
11471,0.196683
11472,0.191782
11473,0.194164
11474,0.195365
11475,0.192417
11476,0.219142
11477,0.192665
11478,0.200064
11479,0.241317
11480,0.200712
11481,0.200406
11482,0.202326
11483,0.216655
11484,0.217772
11485,0.192391
11486,0.192128
11487,0.195368
11488,0.196683
11489,0.207868
11490,0.224742
11491,0.200712
11492,0.200064
11493,0.19741
11494,0.215648
11495,0.221634
11496,0.211731
11497,0.192417
11498,0.200403
11499,0.209607
11500,0.191601
11501,0.195368
11502,0.201667
11503,0.193487
11504,0.191604
11505,0.198062
11506,0.197841
11507,0.196683
11508,0.196324
11509,0.192701
11510,0.194569
11511,0.218754
11512,0.19579
11513,0.224742
11514,0.191601
11515,0.192701
11516,0.196321
11517,0.225401
11518,0.1923
11519,0.194525
11520,0.20623
11521,0.192701
11522,0.195573
11523,0.202149
11524,0.195008
11525,0.24302
11526,0.196683
11527,0.199883
11528,0.211293
11529,0.196903
11530,0.193997
11531,0.200406
11532,0.23434
11533,0.270133
11534,0.192701
11535,0.191604
11536,0.192391
11537,0.191782
11538,0.197771
11539,0.193856
11540,0.232335
11541,0.193341
11542,0.227791
11543,0.192701
11544,0.237024
11545,0.210647
11546,0.198967
11547,0.193743
11548,0.221761
11549,0.195008
11550,0.209093
11551,0.1923
11552,0.215874
11553,0.21891
11554,0.193341
11555,0.202661
11556,0.218818
11557,0.225946
11558,0.196683
11559,0.20623
11560,0.214383
11561,0.198967
11562,0.196447
11563,0.192417
11564,0.195368
11565,0.191601
11566,0.194603
11567,0.215874
11568,0.201715
11569,0.193341
11570,0.191604
11571,0.194164
11572,0.191604
11573,0.190651
11574,0.196567
11575,0.211476
11576,0.193341
11577,0.274604
11578,0.237189
11579,0.209359
11580,0.197771
11581,0.214284
11582,0.202326
11583,0.241659
11584,0.198967
11585,0.197771
11586,0.217483
11587,0.193341
11588,0.19242
11589,0.220371
11590,0.192417
11591,0.199559
11592,0.208749
11593,0.192701
11594,0.193487
11595,0.192701
11596,0.192701
11597,0.1923
11598,0.196683
11599,0.207868
11600,0.191604
11601,0.199721
11602,0.191604
11603,0.215874
11604,0.196683
11605,0.196683
11606,0.23931
11607,0.21313
11608,0.211731
11609,0.198967
11610,0.196089
11611,0.191604
11612,0.19346
11613,0.200712
11614,0.193341
11615,0.191601
11616,0.197736
11617,0.197771
11618,0.191604
11619,0.193522
11620,0.19349
11621,0.199752
11622,0.274604
11623,0.191601
11624,0.194746
11625,0.224347
11626,0.19741
11627,0.193997
11628,0.200064
11629,0.198342
11630,0.196324
11631,0.196683
11632,0.215715
11633,0.200064
11634,0.196683
11635,0.197771
11636,0.195365
11637,0.208727
11638,0.191782
11639,0.191601
11640,0.193341
11641,0.1923
11642,0.215871
11643,0.213093
11644,0.202888
11645,0.218818
11646,0.191601
11647,0.201663
11648,0.199882
11649,0.199436
11650,0.202781
11651,0.193119
11652,0.199752
11653,0.224742
11654,0.19741
11655,0.206476
11656,0.192701
11657,0.22548
11658,0.2158
11659,0.200852
11660,0.260326
11661,0.211293
11662,0.196089
11663,0.198105
11664,0.193341
11665,0.191604
11666,0.198348
11667,0.215871
11668,0.228388
11669,0.205803
11670,0.197262
11671,0.19242
11672,0.195784
11673,0.193341
11674,0.191601
11675,0.19349
11676,0.195917
11677,0.200064
11678,0.229721
11679,0.190651
11680,0.196683
11681,0.272446
11682,0.193341
11683,0.225218
11684,0.192704
11685,0.191601
11686,0.1923
11687,0.192701
11688,0.22954
11689,0.197001
11690,0.1923
11691,0.191601
11692,0.191604
11693,0.200406
11694,0.193341
11695,0.198798
11696,0.199752
11697,0.217483
11698,0.259802
11699,0.198967
11700,0.192701
11701,0.200064
11702,0.1923
11703,0.191604
11704,0.198967
11705,0.195917
11706,0.191601
11707,0.240974
11708,0.215874
11709,0.193341
11710,0.206805
11711,0.192941
11712,0.197771
11713,0.191601
11714,0.193341
11715,0.191604
11716,0.218846
11717,0.193341
11718,0.210141
11719,0.19242
11720,0.206539
11721,0.209203
11722,0.192417
11723,0.198967
11724,0.195368
11725,0.195368
11726,0.193341
11727,0.193369
11728,0.199879
11729,0.197771
11730,0.198967
11731,0.196683
11732,0.200406
11733,0.19242
11734,0.20607
11735,0.196324
11736,0.215874
11737,0.19349
11738,0.212316
11739,0.200064
11740,0.211063
11741,0.201715
11742,0.237919
11743,0.215855
11744,0.191604
11745,0.191604
11746,0.193342
11747,0.196683
